I                         i_b00                     i_b10                     i_b20                     i_b30                     i_b45                     
76                        72.68743610237644         71.63704224938557         71.23835782106494         71.54681008055654         72.80211883013519         
77                        73.65574424572347         72.58927565949794         72.14263021548568         72.37038344415797         73.46063524264829         
78                        74.62406304171373         73.54168361789425         73.04757986625019         73.19539802818646         74.12176046995701         
79                        75.59239276119925         74.4942551069619          73.95316470347819         74.02177090239435         74.78536841862295         
80                        76.56073367539291         75.44697949839018         74.85934405746704         74.84942154754751         75.4513354931301          
81                        77.52908605558412         76.39984652099844         75.76607855187328         75.67827169271146         76.1195404749751          
82                        78.49745017285252         77.35284623045584         76.67333000271812         76.50824515956297         76.78986440306508         
83                        79.46582629777959         78.30596898070635         77.5810613226963          77.33926771321804         77.46219045547497         
84                        80.43421470015811         79.25920539692792         78.48923643030692         78.17126691909131         78.13640383259624         
85                        81.40261564870039         80.21254634986863         79.39782016335792         79.00417200532318         78.81239164169227         
86                        82.37102941074455         81.16598293141477         80.30677819642736         79.83791373033158         79.49004278285838         
87                        83.33945625195989         82.11950643125611         81.21607696189184         80.67242425506471         80.16924783637168         
88                        84.3078964360509          83.07310831452395         82.12568357415697         81.50763701954824         80.84989895140237         
89                        85.27635022446063         84.02678020028443         83.03556575674651         82.34348662333755         81.53188973604718         
90                        86.24481787607347         84.98051384077789         83.94569177192633         83.17990870949986         82.21511514863596         
91                        87.21329964691741         85.93430110130045         84.85603035255615         84.01683985176479         82.89947139025266         
92                        88.18179578986641         86.88813394062983         85.76655063587674         84.85421744449498         83.58485579840553         
93                        89.15030655434281         87.84200439190114         86.67722209895345         85.69197959513816         84.27116674177316         
94                        90.11883218602021         88.79590454384265         87.58801449550731         86.53006501883267         84.95830351594793         
95                        91.08737292652702         89.74982652228394         88.49889779387428         87.36841293484655         85.64616624009271         
96                        92.05592901315093         90.70376247185121         89.40984211584058         88.20696296453742         86.33465575442233         
97                        93.02450067854473         91.65770453776598         90.32081767610742         89.04565503052685         87.02367351841747         
98                        93.99308815043344         92.61164484766442         91.23179472214311         89.88442925678677         87.71312150967532         
99                        94.96169165132318         93.56557549335379         92.142743474182           90.72322586934015         88.40290212329856         
100                       95.93031139821223         94.51948851242354         93.05363406513173         91.56198509727972         89.09291807172183         
101                       96.89894760230408         95.47337586962573         93.9644364801491          92.40064707381028         89.78307228487351         
102                       97.86760046872321         96.42722943793908         94.87512049564228         93.2391517370198          90.47326781056883         
103                       98.83627019623339         97.38104097922732         95.78565561745459         94.07743873008368         91.16340771502936         
104                       99.80495697695919         98.33480212439969         96.69601101797832         94.91544730060423         91.85339498342412         
105                       100.7736609961106         99.28850435297763         97.60615547194115         95.75311619878367         92.54313242032624         
106                       101.7423824317112         100.2421389719665         98.5160572905985          96.59038357412481         93.23252254998044         
107                       102.7111214543298         101.1956970939255         99.42568425405457         97.42718687034697         93.92146751627662         
108                       103.6798782268163         102.1491696141218         100.3350035414231         98.26346271819853         94.60986898232616         
109                       104.6486529040413         103.1025471866492         101.2439816585238         99.09914682583793         95.29762802953886         
110                       105.6174456326402         104.0558201993793         102.1525843627932         99.93417386644703         95.9846450561004          
111                       106.5862565507615         105.0089787476067         103.0607765850732         100.7684773627278         96.67081967475288         
112                       107.5550857878199         105.9620126062355         103.9685223479137         101.6019895679233         97.35605060978355         
113                       108.523933464254          106.9149112003439         104.8757846800072         102.4346413429879         98.04023559313045         
114                       109.4927996912887         107.8676635739455         105.7825255263429         103.2663620295202         98.72327125951797         
115                       110.4616845707026         108.8202583567542         106.6887056536396         104.0970793180516         99.40505304053971         
116                       111.4305881946003         109.772683728735          107.594284550582          104.9267191112693         100.0854750576122         
117                       112.3995106451897         110.7249273822077         108.4992203223486         105.7552053817329         100.7644300137283         
118                       113.3684519945646         111.6769764812419         109.4034695788774         106.5824600236205         101.4418090839477         
119                       114.337412304491          112.6288176180575         110.3069873162703         107.4084026980224         102.1175018045686         
120                       115.3063916262001         113.5804367661129         111.2097267906858         108.2329506712741         102.7913959609357         
121                       116.2753900001845         114.5318192295299         112.1116393840119         109.0560186457969         103.4633774738481         
122                       117.2444074559998         115.4829495884642         113.0126744605515         109.8775185828887         104.1333302845448         
123                       118.2134440120699         116.4338116399868         113.9127792138797         110.6973595168786         104.8011362382565         
124                       119.182499675497          117.3843883339917         114.8118985029584         111.5154473600339         105.4666749663299         
125                       120.1515744418737         118.3346617035863         115.7099746765062         112.3316846975739         106.1298237669442         
126                       121.1206682951036         119.2846127893638         116.6069473845327         113.1459705721199         106.7904574844607         
127                       122.0897812072146         120.2342215568656         117.5027533758304         113.9582002568748         107.4484483874676         
128                       123.0589131381838         121.1834668064841         118.39732628012           114.7682650168006         108.1036660456004         
129                       124.0280640357594         122.1323260749359         119.2905963733998         115.5760518570238         108.7559772052506         
130                       124.9972338352836         123.0807755273388         120.182490324919          116.3814432576757         109.4052456642971         
131                       125.9664224595143         124.0287898387965         121.0729309240357         117.1843168943403         110.0513321460313         
132                       126.9356298184459         124.976342064252          121.9618367850477         117.9845453432569         110.6940941724763         
133                       127.9048558091257         125.9234034952016         122.8491220278912         118.7819957704004         111.3333859373418         
134                       128.8741003154662         126.8699435016738         123.7346959323947         119.5765296035417         111.9690581788949         
135                       129.8433632080493         127.8159293576525         124.6184625635384         120.3680021863732         112.6009580530737         
136                       130.8126443439222         128.7613260478699         125.5003203649139         121.156262413778          113.2289290072186         
137                       131.7819435663799         129.7060960535985         126.3801617172933         121.9411523473196         113.8528106548487         
138                       132.7512607047337         130.6501991147233         127.2578724589029         122.72250681004           114.4724386519701         
139                       133.7205955740601         131.5935919649776         128.1333313636548         123.5001529596758         115.0876445754635         
140                       134.6899479749257         132.5362280367536         129.0064095732055         124.2739098394438         115.6982558041654         
141                       135.6593176930849         133.478057131351          129.8769699783027         125.0435879056068         116.3040954033304         
142                       136.6287044991414         134.4190250498842         130.7448665444199         125.8089885311108         116.904982013236          
143                       137.5981081481692         135.35907317931           131.6099435761924         126.5699034847008         117.5007297427753         
144                       138.5675283792812         136.2981380271478         132.4720349146248         127.326114385066          118.091148068968          
145                       139.5369649151395         137.2361506974082         133.3309630604689         128.0773921297508         118.6760417434095         
146                       140.5064174613899         138.173036298999          134.1865382165445         128.8234962988054         119.2552107067757         
147                       141.475885706011          139.1087132763955         135.0385572411213         129.5641745334363         119.8284500125966         
148                       142.4453693185555         140.043092650595          135.8868025037819         130.2991618902737         120.3955497616158         
149                       143.4148679492662         140.9760771562689         136.7310406344687         131.0281801723042         120.9562950481568         
150                       144.3843812280372         141.9075602585035         137.571021155678          131.7509372380311         121.5104659200229         
151                       145.35390876319           142.8374250294914         138.4064749870352         132.4671262910448         122.0578373535625         
152                       146.3234501400244         143.765542861892          139.2371128107827         133.1764251529118         122.598179245639          
153                       147.2930049190954         144.6917719911831         140.0626232860702         133.8784955231497         123.1312564243445         
154                       148.2625726341555         145.6159557940056         140.8826710994142         134.5729822310495         123.6568286803952         
155                       149.2321527896852         146.5379208230536         141.6968948383485         135.2595124852656         124.1746508212363         
156                       150.2017448579178         147.4574745312207         142.5049046751976         135.9376951284163         124.6844727499656         
157                       151.1713482752349         148.3744026281591         143.3062798482069         136.607119905449          125.186039571251          
158                       152.1409624377781         149.2884660007454         144.1005659280716         137.2673567562308         125.6790917264743         
159                       153.1105866960761         150.1993971146873         144.8872718594372         137.9179551447321         126.1633651603585         
160                       154.080220348427          151.1068957970454         145.6658667694137         138.5584434392854         126.6385915213547         
161                       155.0498626326952         152.0106242780477         146.4357765388591         139.188328360712          127.1044983980383         
162                       156.0195127160702         152.9102013443735         147.1963801375127         139.8070945176041         127.5608095937208         
163                       156.9891696821853         153.8051954239982         147.947005731437          140.4142040506996         128.0072454413922         
164                       157.9588325147782         154.6951163835313         148.6869265811978         141.0090964110399         128.4435231609871         
165                       158.9285000767799         155.5794057713696         149.4153567623926         141.5911882994044         128.8693572607912         
166                       159.8981710832819         156.4574251825016         150.1314467572485         142.1598737972588         129.2844599845863         
167                       160.8678440662108         157.3284423521599         150.8342789878135         142.7145247220446         129.6885418058559         
168                       161.837517327605          158.1916145048863         151.5228633885623         143.2544912419003         130.0813119700413         
169                       162.8071888769938         159.0459683933217         152.1961331497807         143.779102786672          130.4624790854513         
170                       163.7768563462243         159.8903763598424         152.8529408034349         144.2876692931247         130.8317517629742         
171                       164.7465168716973         160.7235276511678         153.4920548706185         144.7794828223464         131.1888393042313         
172                       165.7161669285282         161.5438941262542         154.1121573436952         145.2538195861797         131.5334524372437         
173                       166.6858020921211         162.3496894496284         154.711842335598          145.7099424168159         131.8653040980525         
174                       167.6554166872574         163.1388209065501         155.2896162907221         146.1471037091626         132.1841102560608         
175                       168.6250032575922         163.9088331991179         155.8439002119025         146.5645488589537         132.4895907801416         
176                       169.5945517384565         164.6568441232397         156.3730344092755         146.9615202106006         132.7814703418003         
177                       170.5640481196529         165.3794731000801         156.8752863098269         147.3372615173257         133.0594793509044         
178                       171.5334721896495         166.0727654506636         157.3488618688728         147.691022902147          133.3233549187007         
179                       172.5027935302427         166.7321184565787         157.7919210820262         148.0220662919226         133.5728418420665         
180                       173.4719639446888         167.3522200597907         158.2025979928467         148.3296712782432         133.8076936021776         
181                       174.440901971345          167.9270177408661         158.5790254131668         148.6131413390104         134.027673370074          
182                       175.4094578054954         168.4497432348601         158.9193643108228         148.871810333847          134.2325550109503         
183                       176.3773220355374         168.9130264086162         159.2218374733624         149.10504916606           134.4221240784425         
184                       177.3437353155661         169.3091345842307         159.4847666406249         149.3122724849089         134.5961787897289         
185                       178.3062078754247         169.6303650075058         159.7066118460431         149.4929452857739         134.754530971936          
186                       179.2494092692608         169.869590648134          159.8860112668885         149.6465892538233         134.8970069701569         
187                       179.6264072795124         170.0209110384469         160.0218195230458         149.772788690255          135.0234485073709         
188                       178.7358487026703         170.0803018641283         160.1131421532841         149.8711958601987         135.1337134866994         
189                       177.7778626749702         170.0461173202122         160.1593639995065         149.9415356086505         135.2276767267625         
190                       176.8126874154647         169.9193096720703         160.1601694800079         149.98360910563           135.3052306214122         
191                       175.8453320935812         169.7033012226144         160.1155532302148         149.9972966038221         135.366285715806          
192                       174.877033031283          169.4035468643298         160.0258202865813         149.9825591204373         135.4107711916475         
193                       173.9082417687461         169.0269091565015         159.8915757992052         149.9394389885119         135.4386352554369         
194                       172.9391624759114         168.5809950790371         159.7137050706268         149.8680592595282         135.4498454247322         
195                       171.9699010467174         168.0735747051043         159.4933454210452         149.7686219769691         135.4443887086937         
196                       171.0005179790654         167.5121456957752         159.231851885642          149.6414053769909         135.4222716805398         
197                       170.0310504323886         166.9036546197229         158.9307590091246         149.4867601057236         135.3835204409616         
198                       169.0615225639644         166.2543527117733         158.5917410123612         149.3051045709443         135.3281804729729         
199                       168.0919508185566         165.569750634231          158.2165724017868         149.0969195676693         135.2563163901034         
200                       167.1223468294034         164.8546374110433         157.8070907356571         148.8627423317321         135.1680115812201         
201                       166.1527191007231         164.1131356340663         157.3651628231724         148.6031601823983         135.0633677565662         
202                       165.1830740296631         163.3487733069088         156.8926551789523         148.3188039148109         134.9425044008049         
203                       164.2134165516012         162.564559852402          156.3914091377065         148.0103410962869         134.8055581399208         
204                       163.2437505613296         161.7630591211564         155.8632206850363         147.6784694083071         134.652682029749          
205                       162.2740791959208         160.9464558014368         155.309824795032          147.3239101597391         134.4840447746472         
206                       161.3044050294855         160.116613838026          154.7328838843272         146.9474020777841         134.2998298853983         
207                       160.3347302102322         159.2751267339883         154.1339798865192         146.5496954626796         134.1002347858193         
208                       159.3650565588066         158.4233602690414         153.514609406335          146.1315467715063         133.8854698777613         
209                       158.3953856400767         157.5624884603301         152.8761814140396         145.6937136765486         133.6557575742182         
210                       157.4257188163498         156.6935236734525         152.2200169727622         145.2369506253047         133.411331310131          
211                       156.4560572873763         155.8173417621623         151.5473505422503         144.7620049129732         133.1524345401972         
212                       155.4864021208            154.9347030330588         150.8593324624573         144.26961326437           132.8793197325764         
213                       154.5167542756032         154.0462697302132         150.1570322823596         143.7604989108704         132.5922473668617         
214                       153.5471146203448         153.1526206320541         149.4414426588942         143.2353691390957         132.2914849440629         
215                       152.5774839474822         152.2542632577581         148.7134836051509         142.6949132815113         131.9773060156575         
216                       151.6078629847167         151.3516440965223         147.9740069145761         142.1398011146581         131.6499892380236         
217                       150.6382524040509         150.4451572012618         147.2238006285393         141.5706816281036         131.3098174577898         
218                       149.6686528290728         149.5351514278959         146.4635934483831         140.9881821260991         130.9570768328563         
219                       148.699064840854          148.6219365512534         145.6940590205777         140.3929076240531         130.5920559930539         
220                       147.7294889827536         147.7057884473176         144.9158200455882         139.7854405030177         130.2150452436423         
221                       146.7599257643544         146.7869534976732         144.1294521783182         139.166340387175          129.8263358141193         
222                       145.7903756647066         145.8656523443314         143.3354877013018         138.5361442115941         129.4262191541149         
223                       144.8208391350115         144.9420831005143         142.5344189618858         137.8953664501225         129.0149862775035         
224                       143.8513166008556         144.0164241045332         141.7267015721053         137.2444994760299         128.5929271552781         
225                       142.8818084640763         143.0888362888373         140.9127573753402         136.584014030821          128.1603301571956         
226                       141.912315104329          142.1594652239971         140.0929771876072         135.9143597793873         127.7174815417392         
227                       140.9428368804078         141.2284428873078         139.2677233238468         135.2359659323114         127.264664993524          
228                       139.9733741313638         140.295889197427          138.437331921124          134.5492419186245         126.8021612069305         
229                       139.0039271774565         139.3619133496638         137.6021150714915         133.8545780946233         126.3302475144511         
230                       138.0344963209668         138.4266149809351         136.7623627775815         133.1523464764565         125.849197557998          
231                       137.0650818468946         137.4900851887772         135.9183447439118         132.4429014860924         125.3592810012346         
232                       136.0956840235622         136.5524074249669         135.0703120165585         131.7265807019764         124.8607632808469         
233                       135.1263031031368         135.6136582811249         134.2184984833234         131.0037056071902         124.3539053945766         
234                       134.1569393220879         134.6739081810258         133.3631222458901         130.2745823292441         123.8389637237738         
235                       133.1875929015898         133.7332219921257         132.5043868747617         129.5395023667803         123.3161898881984         
236                       132.218264047878          132.7916595669667         131.6424825570406         128.7987432994588         122.7858306308043         
237                       131.2489529525676         131.8492762235666         130.7775871463753         128.0525694781476         122.2481277302599         
238                       130.2796597929415         130.9061231725915         129.909867123678          127.3012326932618         121.7033179390103         
239                       129.3103847322121         129.962247898008          129.0394784765198         126.5449728197114         121.1516329447462         
240                       128.3411279197619         129.0176944969788         128.1665675044522         125.7840184374284         120.5932993532233         
241                       127.3718894913679         128.072503983975          127.291271556879          125.0185874268727         120.0285386904627         
242                       126.4026695694123         127.1267145634025         126.4137197095247         124.2488875392666         119.4575674224584         
243                       125.4334682630821         126.1803618744742         125.5340333850097         123.4751169415984         118.8805969906187         
244                       124.4642856685614         125.2334792115621         124.6523269225418         122.6974647366643         118.2978338612739         
245                       123.4951218692173         124.2860977228512         123.7687081012852         121.9161114586048         117.709479587687          
246                       122.5259769357813         123.3382465897533         122.8832786215468         121.1312295445355         117.11573088311           
247                       121.556850926529          122.3899531892326         121.996134547541          120.3429837829824         116.5167797035367         
248                       120.5877438874581         121.4412432409273         121.1073667151507         119.5515317399154         115.9128133389016         
249                       119.6186558524659         120.4921409407206         120.2170611077824         118.7570241632312         115.3040145115765         
250                       118.6495868435285         119.5426690822171         119.3252992031338         117.9596053665755         114.6905614811122         
251                       117.6805368708808         118.5928491674078         118.4321582934293         117.1594135934187         114.0726281542658         
252                       116.7115059331996         117.6427015076546         117.5377117814454         116.3565813623075         113.4503841994396         
253                       115.7424940177892         116.6922453159981         116.6420294544378         115.5512357942154         112.8239951647427         
254                       114.7735011007706         115.7414987916757         115.7451777378878         114.7434989229045         112.1936225989632         
255                       113.8045271472747         114.7904791976396         114.8472199308122         113.9334879891971         111.5594241748131         
256                       112.8355721116393         113.8392029317753         113.9482164242265         113.1213157200321         110.9215538138762         
257                       111.8666359376107         112.8876855924476         113.0482249042065         112.3070905931597         110.2801618127518         
258                       110.8977185585499         111.9359420389307         112.1473005408676         111.4909170882976         109.6353949699488         
259                       109.9288198976439         110.9839864472236         111.2454961644632         110.6728959255449         108.9873967131365         
260                       108.9599398681213         110.0318323616968         110.342862429702          109.8531242918182         108.3363072264102         
261                       107.991078373473          109.0794927429744         109.4394479692869         109.0316960560424         107.6822635772764         
262                       107.0222353076781         108.1269800124111         108.5352995375938         108.2087019738021         107.0253998431032         
263                       106.0534105554345         107.1743060934919         107.6304621453324         107.3842298821215         106.365847236821          
264                       105.0846039923943         106.2214824504481         106.7249791859604         106.5583648850179         105.7037342316952         
265                       104.115815485404          105.2685201243559         105.8188925545602         105.7311895304394         105.0391866850218         
266                       103.14704489275           104.3154297669613         104.9122427598303         104.9027839791711         104.3723279606287         
267                       102.1782920644074         103.3622216724489         104.0050690297927         104.0732261662668         103.7032790500898         
268                       101.2095568422948         102.4089058073573         103.0974094117708         103.2425919555372         103.0321586925848         
269                       100.2408390605322         101.4554918388241         102.189300867152          102.4109552875996         102.3590834933566         
270                       99.2721385457033          100.5019891613277         101.2807793614107         101.5783883219744         101.6841680407401         
271                       98.30345511712224         99.54840692208285         100.3718799498335         100.7449615736871         101.007525021751          
272                       97.33478858710335         98.5947540452309          99.46263685935989         99.91074404481733         100.3292653362409         
273                       96.36613876123491         97.6410392549589          98.55308356692311         99.07580335141769         99.64949820963695         
274                       95.3975054386558          96.68727109767009         97.64325287465205         98.24020584620455         98.96833130429864         
275                       94.4288884123357          95.73345796332173         96.73317698227497         97.40401673740989         98.28587082953253         
276                       93.46028746935752         94.77960810603803         95.82288755704511         96.56730020416693         97.60222165031843         
277                       92.49170239120289         93.82572966410163         94.91241580149268         95.73011950878906         96.91748739480683         
278                       91.52313295403967         92.87183067942023         94.0017925192934          94.8925371062893          96.23177056065619         
279                       90.55457892901167         91.91791911656182         93.0910481795304          94.054614751477           95.54517262028473         
280                       89.58604008253002         90.96400288144827         92.18021297961674         93.21641360395896         94.85779412511724         
281                       88.61751617656628         90.01008983979409         91.26931690713627         92.37799433136328         94.16973480891274         
282                       87.64900696894659         89.05618783537523         90.35838980085413         91.53941721109787         93.48109369026282         
283                       86.68051221364701         88.10230470821152         89.44746141114206         90.70074223094947         92.79196917435404         
284                       85.71203166108938         87.14844831274571         88.53656146006085         89.86202918882428         92.10245915409159         
285                       84.74356505843798         86.19462653610181         87.62571970133894         89.0233377919279          91.41266111068313         
286                       83.77511214989609         85.24084731650612         86.71496598048655         88.18472775568033         90.72267221378441         
287                       82.80667267700265         84.28711866195606         85.80433029528496         87.34625890266032         90.03258942130965         
288                       81.83824637892867         83.33344866922288         84.89384285689276         86.50799126187374         89.34250957901121         
289                       80.869832992773           82.37984554327838         83.98353415181617         85.66998516864152         88.6525295199329          
290                       79.90143225385731         81.42631761723784         83.07343500499395         84.83230136540581         87.96274616384355         
291                       78.93304389602019         80.47287337291615         82.16357664425723         83.99500110375597         87.27325661675491         
292                       77.96466765190981         79.51952146209955         81.25399076643119         83.15814624798115         86.58415827063021         
293                       76.99630325327514         78.5662707286403          80.34470960535822         82.32179938046228         85.8955489033869          
294                       76.02795043125568         77.61313023148922         79.43576600213363         81.48602390922336         85.20752677929674         
295                       75.05960891666899         76.66010926878874         78.52719347786015         80.65088417797064         84.52019074988517         
296                       74.09127844029653         75.70721740315786         77.61902630924467         79.81644557895763         83.83364035542891         
297                       73.12295873316695         74.75446448831129         76.71129960737908         78.98277466902553         83.14797592714859         
298                       72.15464952683723         73.80186069716599         75.80404940006976         78.14993928918045         82.46329869019075         
299                       71.18635055367119         72.84941655160276         74.89731271810362         77.31800868808266         81.77971086748859         
300                       70.21806154711545         71.89714295406372         73.99112768586694         76.48705364983802         81.09731578458791         
301                       69.24978224197277         70.94505122118591         73.08553361676303         75.65714662649854         80.41621797551872         
302                       68.28151237467239         69.9931531196877          72.18057111390924         74.82836187569609         79.73652328978829         
303                       67.31325168353789         69.04146090474897         71.2762821766315          74.00077560385292         79.05833900056359         
304                       66.34499990905199         68.08998736114793         70.37271031331682         73.17446611543316         78.38177391410505         
305                       65.3767567941189          67.13874584744705         69.46990066123058         72.34951396872142         77.70693848050429         
306                       64.40852208432358         66.18775034355028         68.56790011395768         71.52600213863757         77.03394490576881         
307                       63.44029552818894         65.23701550198976         67.66675745718339         70.70401618712225         76.36290726528678         
308                       62.47207687743026         64.28655670333973         66.76652351359391         69.88364444165279         75.69394161869185         
309                       61.50386588720762         63.33639011620019         65.86725129774663         69.06497818247693         75.02716612613509         
310                       60.5356623163766          62.38653276224471         64.96899618183825         68.24811183917987         74.36270116595574         
311                       59.56746592773716         61.43700258688429         64.07181607338462         67.43314319722904         73.70066945372527         
312                       58.59927648828182         60.48781853616547         63.17577160592285         66.62017361517186         73.04119616262081         
313                       57.631093769443           59.53900064059632         62.28092634395036         65.80930825319076         72.38440904506237         
314                       56.66291754734083         58.59057010667951         61.38734700343385         65.00065631375195         71.7304385555254          
315                       55.69474760303151         57.64254941702994         60.49510368934975         64.19433129511357         71.07941797441417         
316                       54.72658372275767         56.69496244006667         59.60427015186153         63.39045125848893         70.43148353285304         
317                       53.75842569820158         55.74783455039743         58.71492406289705         62.58913910968909         69.78677453822094         
318                       52.79027332674232         54.80119276116208         57.82714731506527         61.79052289609463         69.14543350022024         
