I                         i_b00                     i_b10                     i_b20                     i_b30                     i_b45                     
76                        73.47027590670129         72.4068507623615          71.96932855141789         72.21251068051775         73.33421171659242         
77                        74.44903343385198         73.36949619998099         72.8839108953819          73.04615381134788         74.00198146396831         
78                        75.42780222901605         74.3323108926033          73.79915000817573         73.881199898662           74.67231092250205         
79                        76.40658257637898         75.29528380022167         74.71500364826808         74.71756536940603         75.34507201535999         
80                        77.38537476025539         76.25840426115136         75.63143094264501         75.55516902564622         76.02013916816293         
81                        78.36417906478336         77.22166195976139         76.54839227927228         76.39393187911598         76.69738918255989         
82                        79.34299577361608         78.18504689605543         77.46584920529946         77.23377699279681         77.37670111124405         
83                        80.32182516961188         79.1485493569147          78.38376433047988         78.07462932900663         78.05795613444876         
84                        81.30066753452192         80.11215988883178         79.3021012353188          78.91641560349233         78.74103743794184         
85                        82.27952314867657         81.07586927197688         80.22082438349615         79.75906414504603         79.42583009251909         
86                        83.2583922906702          82.03966849545067         81.13989903813987         80.60250476018622         80.1122209349821          
87                        84.23727523704473         83.00354873358752         82.05929118155414         81.44666860246326         80.80009845057151         
88                        85.21617226197243         83.96750132318272         82.9789674380298          82.29148804596772         81.48935265681465         
89                        86.19508363693788         84.93151774152449         83.89889499938603         83.13689656263607         82.17987498873515         
90                        87.17400963041963         85.89558958511877         84.81904155291109         83.98282860296277         82.87155818536283         
91                        88.15295050757162         86.85970854900073         85.73937521138608         84.82921947974236         83.5642961774728          
92                        89.13190652990485         87.82386640653095         86.65986444488971         85.67600525447584         84.25798397647645         
93                        90.1108779549695          88.78805498957936         87.58047801409423         86.52312262608777         84.95251756437924         
94                        91.08986503603766         89.75226616900237         88.50118490477247         87.37050882160806         85.64779378471482         
95                        92.06886802178727         90.71649183532108         89.42195426324388         88.21810148848232         86.34371023436077         
96                        93.04788715598721         91.68072387951055         90.34275533249381         89.06583858817922         87.04016515613569         
97                        94.02692267718409         92.64495417381032         91.26355738870502         89.91365829076979         87.73705733207521         
98                        95.00597481839085         93.60917455246715         92.18432967794196         90.7614988701572          88.43428597728027         
99                        95.98504380677755         94.57337679231981         93.10504135273106         91.60929859963778         89.13175063422952         
100                       96.96412986336456         95.53755259313498         94.02566140827795         92.45699564747606         89.82935106744497         
101                       97.94323320271855         96.5016935576012          94.94615861806116         93.30452797217565         90.52698715839929         
102                       98.92235403265133         97.4657911708842          95.86650146853711         94.15183321712763         91.22455880055152         
103                       99.90149255392214         98.42983677964487         96.78665809268588         94.99884860431457         91.92196579439766         
104                       100.8806489599433         99.39382157041506         97.70659620211866         95.84551082674511         92.61910774242288         
105                       101.8598234364895         100.3577365472223         98.6262830174592          96.69175593928838         93.31588394384163         
106                       102.8390161614117         101.3215725083471         99.54568519669871         97.53751924757137         94.01219328901301         
107                       103.8182273043546         102.2853200220904         100.4647687612115         98.38273519459418         94.70793415342051         
108                       104.7974570264786         103.2489694014188         101.383499019101          99.22733724470913         95.40300429110579         
109                       105.7767054801868         104.2125106773463         102.3018404855291         100.071257764599          96.09730072744941         
110                       106.7559728088568         105.1759335708996         103.2197567996591         100.914427900877          96.79071965119334         
111                       107.7352591465769         106.139227463503          104.1372106378218         101.7567774539197         97.48315630560388         
112                       108.7145646178882         107.1023813655999         105.0541636224834         102.598234747525          98.17450487867714         
113                       109.6938893375309         108.0653838833189         105.9705762265683         103.4387264939763         98.86465839229407         
114                       110.6732334101975         109.028223182966          106.8864076726546         104.2781776540711         99.55350859023729         
115                       111.6525969302894         109.9908869531093         107.8016158265216         105.1165112916555         100.2409458249879         
116                       112.6319799816807         110.953362363997          108.7161570844899         105.9536484221845         100.926858943228          
117                       113.6113826374863         111.9156360240221         109.6299862539471         106.7895078548045         101.6111351699827         
118                       114.5908049598355         112.8776939329172         110.5430564263993         107.6240060274314         102.2936599913431         
119                       115.5702469996513         113.8395214313306         111.455318842336          108.4570568342706         102.9743170357254         
120                       116.5497087964346         114.8011031463935         112.3667227471273         109.2885714452005         103.6529879536297         
121                       117.5291903780527         115.7624229328449         113.277215237108          110.1184581164076         104.3295522958766         
122                       118.5086917605335         116.7234638092334         114.1867410949204         110.946621991638          105.0038873903163         
123                       119.4882129478628         117.6842078886548         115.0952426131056         111.7729648933919         105.6758682170185         
124                       120.4677539317871         118.6446363034234         116.002659404836          112.5973851033608         106.3453672819727         
125                       121.4473146916168         119.6047291229985         116.9089282005746         113.4197771313711         107.0122544893487         
126                       122.4268951940386         120.5644652644106         117.8139826293354         114.2400314720647         107.6763970123886         
127                       123.4064953929195         121.5238223943217         118.7177529830776         115.0580343485127         108.3376591630326         
128                       124.3861152291216         122.4827768217674         119.6201659626399         115.8736674419281         108.9959022604016         
129                       125.3657546303128         123.4413033804812         120.5211444034452         116.6868076066048         109.6509844982995         
130                       126.3454135107763         124.3993752995705         121.4206069790392         117.4973265691836         110.3027608119272         
131                       127.3250917712184         125.3569640611446         122.3184678803285         118.3050906113169         110.9510827440425         
132                       128.3047892985721         126.3140392433033         123.2146364681684         119.1099602347751         111.5957983108398         
133                       129.2845059657941         127.2705683466765         124.1090168967084         119.9117898080215         112.2367518678722         
134                       130.2642416316534         128.2265166024471         125.001507704643          120.7104271932644         112.8737839763867         
135                       131.2439961405092         129.1818467594962         125.8920013712208         121.5057133529922         113.5067312705012         
136                       132.2237693220742         130.1365188479631         126.7803838335403         122.2974819349989         114.1354263257087         
137                       133.2035609911597         131.0904899161138         127.6665339613099         123.0855588349255         114.7596975292621         
138                       134.1833709473991         132.0437137369405         128.5503229848534         123.8697617353758         115.3793689530604         
139                       135.1631989749431         132.9961404803695         129.431613871715          124.6498996207166         115.9942602297335         
140                       136.1430448421218         133.9477163463087         130.3102606467446         125.4257722667498         116.6041864327029         
141                       137.1229083010663         134.8983831530125         131.1861076500326         126.1971697045464         117.2089579610825         
142                       138.1027890872809         135.8480778743463         132.0589887264996         126.9638716578749         117.8083804303727         
143                       139.0826869191556         136.7967321184808         132.9287263403435         127.7256469538315         118.4022545699991         
144                       140.0626014974074         137.7442715392966         133.7951306068898         128.4822529065127         118.9903761288484         
145                       141.0425325044355         138.690615170292          134.6579982336976         129.2334346738526         119.5725357900573         
146                       142.0224796035721         139.6356746690207         135.5171113620296         129.9789245880999         120.1485190964231         
147                       143.0024424382082         140.5793534579701         136.3722362990251         130.7184414608393         120.718106387914          
148                       143.9824206307684         141.5215457452591         137.2231221301178         131.4516898639802         121.281072752874          
149                       144.9624137815019         142.4621354054954         138.0694992004375         132.1783593887565         121.8371879946325         
150                       145.9424214670517         143.4009946974641         138.9110774531514         132.8981238855238         122.3862166153423         
151                       146.9224432387525         144.3379827909012         139.7475446119724         133.6106406880072         122.927917818986          
152                       147.9024786205975         145.2729440692445         140.578564194427          134.3155498266797         123.4620455355954         
153                       148.8825271067989         146.2057061687536         141.4037733420151         135.0124732371357         123.988348468834          
154                       149.8625881588462         147.1360777064738         142.2227804531754         135.7010139706928         124.5065701691823         
155                       150.8426612019427         148.0638456398648         143.0351626051182         136.3807554160267         125.0164491350473         
156                       151.8227456206654         148.9887721891103         143.8404627512475         137.0512605424179         125.5177189441812         
157                       152.8028407536498         149.9105912386686         144.6381866822532         137.7120711771909         126.0101084178365         
158                       153.7829458870422         150.8290041168931         145.4277997412563         138.3627073321522         126.4933418201062         
159                       154.7630602463808         151.7436746307837         146.2087232869422         139.0026665962769         126.9671390948886         
160                       155.7431829864598         152.6542232061997         146.9803309037992         139.631423614553          127.4312161428719         
161                       156.7233131785773         153.5602199510645         147.7419443658549         140.2484296757254         127.885285140856          
162                       157.7034497943608         154.461176418924          148.4928293702439         140.8531124346588         128.3290549056019         
163                       158.6835916850642         155.3565358012075         149.2321910701986         141.444875798079          128.762231304229          
164                       159.6637375548067         156.2456612171173         149.9591694544067         142.0231000054761         129.184517712952          
165                       160.6438859256034         157.127821698718          150.6728346419553         142.5871419398316         129.5956155256699         
166                       161.624035091118          158.0021753844206         151.3721821901819         143.1363357054066         129.9952247135711         
167                       162.604183054689          158.8677493366085         152.0561285475178         143.6699935119131         130.3830444365117         
168                       163.5843274450528         159.7234152908347         152.7235068255463         144.1874069057415         130.7587737064507         
169                       164.5644653998481         160.5678605313304         153.3730631143687         144.6878483892792         131.1221121026798         
170                       165.5445934016078         161.3995529847768         154.003453622718          145.1705734684095         131.472760537983          
171                       166.5247070420517         162.2166995591987         154.6132429878784         145.6348231657183         131.810422074189          
172                       167.504800675314          163.0171967778504         155.2009041677105         146.0798270324174         132.1348027848505         
173                       168.4848668939506         163.798572955908          155.7648203933406         146.504806685213          132.4456126620109         
174                       169.464895712356          164.5579216833278         156.3032897192407         146.9089798850306         132.7425665631978         
175                       170.4448732476039         165.291827433195          156.8145327474342         147.2915651624787         133.0253851939401         
176                       171.424779495869          165.9962860366456         157.2967041112337         147.6517869801323         133.2937961202448         
177                       172.4045843881671         166.6666259823356         157.7479082653875         147.9888814042499         133.5475348046224         
178                       173.3842403429682         167.2974414789558         158.1662200265211         148.3021022387441         133.7863456584148         
179                       174.3636670578729         167.882555255998          158.5497101241808         148.5907275526542         134.0099831024039         
180                       175.3427171311633         168.415037800403          158.89647574745           148.8540665098778         134.2182126269647         
181                       176.3210868707517         168.887318253576          159.2046757038523         149.0914663875793         134.4108118424033         
182                       177.2980337645717         169.2914260914273         159.472569360288          149.3023196488451         134.5875715096206         
183                       178.2711395502663         169.6193945991669         159.6985580440037         149.4860709172536         134.7482965408699         
184                       179.2257685633022         169.8638287467006         159.8812271000026         149.6422236876179         134.8928069601716         
185                       179.6359983560106         170.0185884934133         160.0193864019022         149.7703465996759         135.0209388129099         
186                       178.7395278472513         170.0794755339911         160.1121068749889         149.8700791011688         135.1325450142931         
187                       177.7712625995049         170.0447671650499         160.1587505829512         149.9411363343896         135.2274961267095         
188                       176.7956471770319         169.915450742078          160.1589921957228         149.9833130962223         135.3056810565593         
189                       175.8178241937583         169.6950882109823         160.1128301938341         149.9964867456237         135.3670076618968         
190                       174.8390498400301         169.3893518963293         160.0205869229226         149.9806189634868         135.4114032631489         
191                       173.8597806529319         169.0053633205695         159.8828974940042         149.9357563063251         135.438815050291          
192                       172.8802224581281         168.5509952715025         159.7006884076842         149.8620295351913         135.4492103811207         
193                       171.9004818041457         168.0342647365734         159.475147540476          149.759651742329          135.4425769666603         
194                       170.9206194837379         167.4628827941546         159.2076876718435         149.6289153377957         135.4189229412014         
195                       169.9406728047295         166.8439708568332         158.8999059992728         149.4701879943526         135.3782768160465         
196                       168.9606660075262         166.1839177344958         158.5535420839324         149.2839076792836         135.3206873175681         
197                       167.9806155889119         165.4883390560743         158.1704364331622         149.0705769250111         135.2462231117572         
198                       167.0005332185326         164.7621020327656         157.7524915278163         148.8307565055158         135.1549724189302         
199                       166.0204274288533         164.0093863730411         157.3016366213181         148.5650586924316         135.0470425236739         
200                       165.0403046408515         163.2337611053554         156.8197971453275         148.2741402636216         134.9225591863996         
201                       164.0601698112643         162.4382646460366         156.3088691093166         147.9586954289367         134.7816659640222         
202                       163.0800268548022         161.6254809817556         155.7706985122161         147.6194488239491         134.6245234482544         
203                       162.0998789275663         160.7976084919108         155.2070655080372         147.2571487042079         134.4513084307947         
204                       161.1197286220994         159.9565201669596         154.6196728829381         146.8725604515052         134.2622130052816         
205                       160.1395781045943         159.1038152351701         154.0101382975025         146.4664604812384         134.0574436162767         
206                       159.1594292133042         158.2408628479104         153.3799897089225         146.0396306174987         133.8372200657379         
207                       158.1792835303521         157.3688387415573         152.7306633960746         145.5928529810888         133.6017744874421         
208                       157.1991424349487         156.4887558545047         152.0635040502486         145.1269054160748         133.351350299647          
209                       156.2190071433826         155.6014898305729         151.379766452339          144.6425574632563         133.0862011459428         
210                       155.2388787394505         154.7078002441471         150.6806183235291         144.1405668743982         132.8065898337682         
211                       154.2587581978779         153.8083482705326         149.9671440037598         143.6216766493035         132.5127872794642         
212                       153.2786464025322         152.9037114145984         149.2403486759415         143.0866125687398         132.2050714680473         
213                       152.2985441607207         151.9943958099968         148.5011629112931         142.5360811896814         131.8837264351097         
214                       151.3184522145111         151.0808465132163         147.7504473611326         141.9707682650112         131.549041277439          
215                       150.3383712497667         150.1634561418799         146.9889974626586         141.3913375474314         131.2013091980958         
216                       149.3583019034095         149.2425721441418         146.2175480610993         140.7984299365309         130.840826590833          
217                       148.3782447692979         148.3185029343254         145.4367778787628         140.1926629284182         130.4678921678893         
218                       147.3982004030131         147.3915230875031         144.6473137838558         139.5746303287714         130.082806134365          
219                       146.4181693257791         146.4618777510316         143.8497348293318         138.9449021922876         129.6858694116038         
220                       145.4381520276899         145.5297864027792         143.0445760453252         138.3040249541351         129.277382911261          
221                       144.4581489703805         144.5954460627533         142.2323319786963         137.6525217219074         128.857646861061          
222                       143.4781605892479         143.6590340460775         141.413459980512          136.9908926996062         128.4269601826227         
223                       142.4981872953066         142.7207103299802         140.5883832474876         136.3196157182237         127.9856199211774         
224                       141.5182294767447         141.7806195949812         139.7574936269788         135.6391468504573         127.5339207265156         
225                       140.5382875002369         140.8388929902614         138.9211541974269         134.9499210899093         127.0721543840737         
226                       139.5583617120549         139.8956496648423         138.0797016375286         134.2523530777627         126.6006093947179         
227                       138.5784524390127         138.9509980993438         137.2334483980655         133.54683786235           126.1195706014834         
228                       137.5985599892744         138.0050372674356         136.3826846904784         132.833751679234          125.6293188612917         
229                       136.618684653048          137.057857651441          135.5276803060629         132.1134527413998         125.1301307594849         
230                       135.638826703185          136.1095421326924         134.6686862791968         131.3862820309142         124.6222783648821         
231                       134.6589863957019         135.1601667740379         133.80593640738           130.6525640849564         124.1060290229738         
232                       133.6791639702364         134.2098015092387         132.9396486401404         129.912607770476          123.5816451848197         
233                       132.6993596504493         133.2585107517738         132.0700263480733         129.1667070429059         123.0493842692013         
234                       131.7195736443829         132.3063539337127         131.1972594824815         128.4151416853632         122.5094985555917         
235                       130.7398061447808         131.3533859837584         130.3215256352863         127.6581780256296         121.9622351055489         
236                       129.7600573293795         130.3996577522539         129.4429910081067         126.8960696289326         121.4078357101931         
237                       128.7803273611731         129.4452163898393         128.5618112986639         126.1290579651566         120.8465368615115         
238                       127.8006163886601         128.4901056855133         127.6781325119693         125.357373049626          120.2785697453182         
239                       126.8209245460726         127.5343663690641         126.792091703104          124.5812340570216         119.7041602538026         
240                       125.8412519535934         126.5780363821568         125.9038176577853         123.8008499083369         119.1235290157022         
241                       124.8615987175636         125.6211511217981         125.0134315163608         123.0164198310606         118.5368914422528         
242                       123.881964930683          124.6637436594056         124.1210473463513         122.2281338929948         117.9444577871784         
243                       122.9023506722049         123.705844938292          123.2267726681954         121.4361735102926         117.3464332191054         
244                       121.922756008128          122.7474839520167         122.3307089384152         120.6407119304369         116.7430179048946         
245                       120.9431809913858         121.7886879057473         121.4329519940331         119.8419146909804         116.1344071025019         
246                       119.9636256620373         120.8294823625081         120.533592461713          119.0399400549442         115.5207912620866         
247                       118.9840900474556         119.8698913759634         119.632716134774          118.2349394238196         114.9023561341942         
248                       118.0045741625207         118.909937611186          118.7304043209359         117.4270577291502         114.2792828839404         
249                       117.0250780098132         117.9496424546853         117.8267341633875         116.6164338036882         113.6517482102232         
250                       116.0456015798112         116.9890261148267         116.9217789375307         115.8032007331182         113.0199244690807         
251                       115.0661448510913         116.0281077136357         116.0156083255371         114.9874861893399         112.3839798003983         
252                       114.0867077905333         115.066905370874          115.1082886706573         114.169412746281          111.7440782572532         
253                       113.1072903535295         114.1054362811714         114.1998832130481         113.3490981791937         111.1003799372572         
254                       112.1278924841986         113.1437167849115         113.290452308721          112.5266557483619         110.4530411153338         
255                       111.1485141156047         112.1817624334958         112.3800536330737         111.7021944681168         109.8022143774268         
256                       110.1691551699816         111.2195880495396         111.468742370336          110.8758193620265         109.1480487547029         
257                       109.1898155589617         110.2572077824992         110.5565713901427         110.0476317050948         108.4906898578635         
258                       108.2104951838113         109.2946351601752         109.6435914123434         109.2177292537673         107.8302800112352         
259                       107.2311939356702         108.3318831364927         108.7298511610595         108.3862064645119         107.166958386353          
260                       106.2519116957974         107.3689641359189         107.8153975089171         107.5531547017062         106.5008611347961         
261                       105.2726483358216         106.4058900948433         106.9002756123033         106.7186624355302         105.8321215200738         
262                       104.2934037179975         105.4426725002141         105.9845290384257         105.8828154305324         105.1608700483937         
263                       103.3141776954665         104.4793224256967         105.068199884889          105.0456969255042         104.4872345981813         
264                       102.3349701125229         103.5158505655975         104.1513288924499         104.2073878052692         103.8113405482426         
265                       101.3557808048851         102.5522672667713         103.2339555515549         103.3679667649654         103.1333109044946         
266                       100.3766095999709         101.5885825587142         102.3161182032244         102.5275104673684         102.4532664252078         
267                       99.39745631717766         100.6248061820268         101.3978541348016         101.6860936937837         101.7713257447271         
268                       98.41832076816684         99.6609476154153          100.4791996710486         100.8437894890053         101.0876054956598         
269                       97.43920275715217         98.6970161013876          99.56019026103911         100.0006693008219         100.4022204295305         
270                       96.4601020811923          97.73302067078886         98.64086056126689         99.1568031145252          99.71528353592532         
271                       95.48101853048635         96.76897016630991         97.72124451536183         98.31225958286031         99.02690616015428         
272                       94.50195188867332         95.8048732650946          96.80137543078303         97.46710615183693         98.33719811947896         
273                       93.52290193313424         94.84073850056363         95.88128605283673         96.62140918280586         97.64626781795894         
274                       92.54386843529747         93.87657428356552         94.96100863634841         95.775234071189           96.95422235998218         
275                       91.56485116094612         92.9123889229608          94.04057501530323         94.92864536223885         96.26116766255211         
276                       90.58584987052798         91.94819064573953         93.12001667075407         94.08170686419093         95.56720856641157         
277                       89.60686431946739         90.9839876167694          92.19936479728585         93.23448175916234         94.87244894609009         
278                       88.62789425847876         90.01978795826817         91.27865036831483         92.38703271213993         94.17699181896674         
279                       87.64893943388132         89.055599769092           90.35790420049324         91.53942197839541         93.48093945344489         
280                       86.66999958791524         88.09143114392992         89.43715701748476         90.69171150965583         92.78439347633994         
281                       85.69107445905829         87.12729019249363         88.5164395133711          89.84396305935545         92.08745497958459         
282                       84.71216378234313         86.16318505879215         87.59578241594804         88.99623828728933         91.39022462635765         
283                       83.73326728967488         85.19912394058102         86.67521655016903         88.14859886398737         90.69280275674707         
284                       82.75438471014861         84.23511510907775         85.75477290199416         87.30110657512631         89.99528949305696         
285                       81.77551577036631         83.27116692903702         84.83448268290606         86.45382342629703         89.29778484487215         
286                       80.79666019475367         82.30728787928184         83.91437739535844         85.60681174844657         88.60038881399258         
287                       79.81781770587561         81.34348657379138         82.99448889942876         84.76013430431586         87.90320149935202         
288                       78.83898802475085         80.37977178344975         82.07484948095505         83.91385439619937         87.20632320203406         
289                       77.86017087116505         79.4161524585668          81.15549192144658         83.06803597535782         86.50985453049901         
290                       76.88136596398239         78.45263775228683         80.23644957006979         82.22274375342103         85.81389650613406         
291                       75.9025730214553          77.48923704501063         79.31775641802544         81.3780433161273          85.11855066923712         
292                       74.92379176153204         76.52595996996317         78.39944717564859         80.53400123975403         84.42391918554424         
293                       73.94502190216215         75.5628164400505          77.48155735258226         79.69068521060544         83.73010495340687         
294                       72.96626316159943         74.59981667616037         76.56412334139634         78.84816414793565         83.03721171172317         
295                       71.98751525870227         73.63697123707394         75.64718250504774         78.00650833069845         82.34534414872411         
296                       71.00877791323138         72.67429105117081         74.73077326860465         77.16578952853079         81.65460801171037         
297                       70.03005084614445         71.71178745012666         73.8149352156879          76.32608113739315         80.96511021783216         
298                       69.05133377988814         70.74947220482072         72.89970919011678         75.48745832030805         80.27695896599823         
299                       68.07262643868692         69.78735756369234         71.98513740328382         74.64999815365816         79.59026384999353         
300                       67.09392854882887         68.82545629381018         71.07126354782585         73.81377977952556         78.90513597287844         
301                       66.11523983894851         67.86378172494383         70.15813291820463         72.9788845645775          78.22168806273383         
302                       65.1365600403067          66.90234779695933         69.24579253886303         72.1453962660275          77.54003458980674         
303                       64.15788888706754         65.94116911089458         68.33429130068023         71.31340120522678         76.86029188510061         
304                       63.17922611657271         64.98026098411009         67.42368010651289         70.48298844946765         76.18257826044294         
305                       62.2005714696131          64.0196395099551          66.51401202668097         69.65425000261031         75.50701413004806         
306                       61.22192469069831         63.05932162243994         65.60534246533518         68.82728100517261         74.83372213357895         
307                       60.24328552832421         62.09932516646347         64.69772933872996         68.00217994455504         74.1628272606944          
308                       59.2646537352388          61.13966897420926         63.79123326652305         67.17904887610456         73.49445697704834         
309                       58.28602906870737         60.18037294839948         62.88591777732919         66.35799365575342         72.82874135168805         
310                       57.30741129077716         59.22145815318069         61.98184952987473         65.53912418500298         72.16581318577276         
311                       56.32880016854223         58.2629469135126          61.07909855123057         64.72255466905547         71.50580814250964         
312                       55.35019547440974         57.30486292404332         60.17773849374714         63.90840388892951         70.84886487817353         
313                       54.37159698636851         56.34723136858111         59.27784691247611         63.09679548842725         70.19512517404594         
314                       53.393004488261           55.39007905142137         58.37950556504194         62.28785827685091         69.54473406907246         
315                       52.41441777006024         54.43343454195489         57.48280073612447         61.48172654839436         68.89783999299955         
316                       51.43583662815341         53.47732833417967         56.58782358893234         60.6785404191582          68.25459489970837         
317                       50.45726086563401         52.52179302296342         55.6946705462893          59.87844618275695         67.61515440041708         
318                       49.47869029260492         51.56686349916495         54.80344370422304         59.08159668549706         66.97967789637177         
