I                         i_b00                     i_b10                     i_b20                     i_b30                     i_b45                     
76                        75.07884997035501         73.98898452349357         73.47268115065623         73.58329631625342         74.43285290504022         
77                        76.07908056288463         74.97301124853738         74.40839626013084         74.43753310309947         75.11951043593048         
78                        77.07932377344629         75.95719613937752         75.34472491512373         75.29309126561378         75.80861998520226         
79                        78.07957991453964         76.94152807964107         76.28162442526123         76.14988576929758         76.50004927522717         
80                        79.07984929822238         77.92599630728105         77.21905339833916         77.00783386981558         77.19366852556423         
81                        80.08013223575578         78.91059038197558         78.15697163097266         77.8668549415469          77.88935031480278         
82                        81.08042903724751         79.89530015428012         79.09534000478833         78.72687031313805         78.58696944410728         
83                        82.08074001129283         80.88011573634428         80.03412038761972         79.58780310949132         79.28640280247048         
84                        83.08106546461374         81.8650274740196          80.97327553920481         80.44957809964785         79.98752923366227         
85                        84.08140570169654         82.85002592019768         81.91276902091667         81.31212155004864         80.69022940484436         
86                        85.08176102442863         83.8351018092289          82.85256510908887         82.17536108267727         81.39438567680563         
87                        86.08213173173388         84.82024603228139         83.79262871152157         83.03922553760968         82.09988197576            
88                        87.08251811920786         85.80544961350897         84.73292528677898         83.90364483951284         82.80660366663635         
89                        88.08292047875265         86.79070368690299         85.67342076590705         84.76854986765206         83.51443742777981         
90                        89.08333909821187         87.77599947370945         86.61408147621829         85.63387232897938         84.22327112697486         
91                        90.08377426100607         88.76132826029755         87.5548740668049          86.49954463389042         84.93299369869214         
92                        91.08422624576914         89.74668137636954         88.49576543545305         87.36549977424649         85.64349502245484         
93                        92.08469532598595         90.73205017340453         89.43672265664156         88.2316712032692          86.35466580221353         
94                        93.08518176963123         91.7174260032314          90.37771291031528         89.09799271692256         87.06639744661432         
95                        94.08568583881073         92.70280019662619         91.31870341112861         89.96439833640348         87.77858195004013         
96                        95.08620778940426         93.68816404183032         92.25966133785822         90.83082219136644         88.49111177430169         
97                        96.08674787071138         94.67350876288475         93.20055376268498         91.69719840351105         89.20387973085161         
98                        97.08730632509987         95.65882549767387         94.14134758004414         92.56346097016306         89.91677886339335         
99                        98.08788338765748         96.64410527557047         95.08200943473992         93.42954364747864         90.62970233075399         
100                       99.08847928584713         97.62933899456961         96.02250564901529         94.29537983290082         91.34254328988976         
101                       100.089094239166          98.61451739779487         96.96280214826102         95.16090244649328         92.0551947788921          
102                       101.0897284588087         99.59963104925504         97.90286438503796         96.02604381077202         92.76754959986172         
103                       102.0903821473351         100.5846703087226         98.84265726107498         96.89073552864929         93.47950020151949         
104                       103.0910554983428         101.5696253055976         99.78214504689103         97.75490835909562         94.19093856142229         
105                       104.0917486961447         102.5544859116126         100.7212912986724         98.61849209011629         94.90175606765605         
106                       105.0924619154519         103.5392417122209         101.6600587720171         99.48141540862797         95.6118433998773          
107                       106.0931953210618         104.5238819765024         102.5984093321356         100.3436057668067         96.32109040957963         
108                       107.0939490675524         105.5083956254038         103.5363038600719         101.2049892444653         97.02938599946404         
109                       108.0947232989823         106.4927711981168         104.4737021544791         102.0654904069999         97.73661800179565         
110                       109.0955181485969         107.4769968163794         105.4105628284518         102.9250321584299         98.44267305563511         
111                       110.0963337385403         108.461060146463          106.3468432008797         103.7835355890308         99.1474364828384          
112                       111.0971701795741         109.4449483585898         107.2824991817466         104.640919817043          99.8507921627249          
113                       112.0980275708028         110.4286480834939         108.2174851507527         105.4971018239104         100.5526224053222         
114                       113.0989059994041         111.4121453658126         109.1517538285853         106.3519962824816         101.2528078231045         
115                       114.0998055403679         112.3954256139614         110.0852561401086         107.2055153775741         101.9512272011514         
116                       115.1007262562391         113.3784735461064         111.0179410686751         108.0575686182765         102.6477573656657         
117                       116.1016681968688         114.3612731318065         111.9497555006955         108.9080626413304         103.3422730508029         
118                       117.1026313991695         115.3438075288469         112.8806440595202         109.7569010048989         104.0346467637773         
119                       118.1036158868776         116.3260590147333         113.8105489276003         110.6039839719971         104.7247486482299         
120                       119.10462167032           117.3080089122484         114.7394096557992         111.4492082828213         105.4124463458591         
121                       120.1056487461864         118.2896375084033         115.6671629586152         112.2924669151754         106.0976048563381         
122                       121.1066970973056         119.2709239660337         116.593742493957          113.1336488321549         106.7800863955669         
123                       122.1077666924254         120.2518462271954         117.5190786259813         113.97263871621           107.459750252331          
124                       123.1088574859954         121.2323809074065         118.44309816935           114.8093166886665         108.1364526434721         
125                       124.1099694179509         122.2125031796595         119.3657241131043         115.6435580137444         108.8100465677058         
126                       125.1111024135026         123.1921866469889         120.2868753221673         116.4752327860763         109.4803816582572         
127                       126.1122563829149         124.171403202202          121.2064662142815         117.3042056006868         110.1473040345333         
128                       127.1134312212929         125.1501228732149         122.12440640997           118.1303352043615         110.8106561530823         
129                       128.1146268083599         126.1283136521947         123.040600352851          118.9534741273011         111.4702766581512         
130                       129.1158430082298         127.1059413064708         123.954946897363          119.7734682939318         112.1260002322009         
131                       130.1170796691699         128.0829691688769         124.8673388606508         120.5901566117227         112.7776574467984         
132                       131.1183366233529         129.0593579048493         125.7776625350187         121.4033705368519         113.4250746143694         
133                       132.1196136865922         130.0350652532058         126.6857971569842         122.2129336155664         114.0680736413658         
134                       133.1209106580579         131.0100457370652         127.5916143285468         123.018661000096          114.7064718834792         
135                       134.1222273199681         131.9842503408234         128.4949773858274         123.8203589380202         115.3400820036101         
136                       135.1235634372488         132.957626148462          129.3957407097301         124.6178242340437         115.9687118333967         
137                       136.1249187571568         133.9301159377126         130.2937489727207         125.4108436832265         116.5921642391977         
138                       137.1262930088561         134.9016577237107         131.1888363152083         126.1991934748322         117.2102369935276         
139                       138.1276859029377         135.8721842447243         132.0808254443573         126.9826385661259         117.8227226530499         
140                       139.1290971308723         136.8416223812915         132.9695266474322         127.7609320256597         118.4294084443479         
141                       140.1305263643796         137.8098924986212         133.8547367110066         128.5338143458594         119.0300761588153         
142                       141.1319732546992         138.7769077003414         134.7362377365347         129.3010127250614         119.624502058129          
143                       142.133437431739          139.7425729795602         135.6137958419051         130.0622403195732         120.2124567919043         
144                       143.1349185030791         140.7067842506712         136.4871597376745         130.8171954668434         120.7937053292596         
145                       144.1364160527978         141.6694272422766         137.3560591657314         131.5655608814559         121.3680069061588         
146                       145.137929640081          142.6303762279228         138.2202031871896         132.3070028264115         121.9351149905358         
147                       146.1394587975697         143.5894925668845         139.0792783053792         133.0411702630609         122.4947772673417         
148                       147.1410030293842         144.5466230218308         139.9329464089563         133.76769398411           123.0467356457905         
149                       148.1425618087532         145.5015978136294         140.7808425194207         134.4861857353669         123.5907262912052         
150                       149.1441345751532         146.4542283655277         141.6225723268335         135.1962373333494         124.1264796839884         
151                       150.1457207308416         147.4043046791421         142.4577094973404         135.8974197875467         124.6537207083452         
152                       151.1473196366319         148.3515922726616         143.2857927364131         136.5892824380495         125.1721687734805         
153                       152.1489306067187         149.2958285969097         144.1063225926856         137.2713521214446         125.6815379700608         
154                       153.1505529022993         150.2367188267272         144.91875798916           137.9431323803146         126.1815372647768         
155                       154.1521857236625         151.1739309027434         145.7225124716885         138.6041027344136         126.6718707358561         
156                       155.1538282003107         152.1070896709753         146.516950169427          139.2537180345752         127.1522378523538         
157                       156.1554793785309         153.0357699336236         147.3013814688962         139.8914079236447         127.6223337999823         
158                       157.1571382056295         153.9594881824618         148.0750584129962         140.5165764321676         128.081849856129          
159                       158.1588035097562         154.8776927346504         148.8371698495564         141.1286017401401         128.5304738165406         
160                       159.1604739738292         155.7897519277578         149.5868363716202         141.7268361397553         128.9678904759236         
161                       160.1621481014737         156.694939954289          150.3231051146676         142.3106062376157         129.3937821644133         
162                       161.1638241719954         157.5924198243902         151.0449445054398         142.8792134381683         129.8078293414943         
163                       162.1655001800772         158.4812228377207         151.7512390940447         143.4319347529411         130.2097112485122         
164                       163.16717375383           159.360223822814          152.440784646577          143.9680239822422         130.5991066203887         
165                       164.1688420416087         160.2281112695868         153.1122837302841         144.4867133170304         130.9756944565493         
166                       165.1705015528233         161.0833513504084         153.7643420874352         144.9872154083079         131.3391548503861         
167                       166.1721479294166         161.924144723062          154.3954661666343         145.4687259492402         131.689169875813          
168                       167.1737756101127         162.748374983624          155.0040622589065         145.9304268108639         132.025424528634          
169                       168.175377323867          163.5535477753051         155.5884377658877         146.3714897652947         132.3476077195446         
170                       169.1769433019037         164.3367200071244         156.1468052013321         146.7910808204458         132.6554133146282         
171                       170.178460007536          165.0944196296561         156.6772895838561         147.1883651771271         132.9485412182157         
172                       171.1799080006573         165.8225583104195         157.1779399033699         147.5625128029011         133.2266984919596         
173                       172.1812581615258         166.5163426409637         157.6467453173292         147.9127045972669         133.4896005029538         
174                       173.1824645882145         167.1701947714575         158.0816566346721         148.2381390999634         133.736972092738          
175                       174.1834501636841         167.7777010688812         158.4806134543059         148.5380396690295         133.9685487580743         
176                       175.184074141113          168.3316173610555         158.8415770252856         148.8116620286848         134.1840778335178         
177                       176.1840488016059         168.8239697858008         159.1625684823552         149.0583020603801         134.3833196650343         
178                       177.1826790000165         169.2462965061767         159.4417115961662         149.2773036850903         134.56604876329           
179                       178.177748261865          169.5900691257131         159.6772785991571         149.4680666628811         134.7320549247678         
180                       179.1565449355773         169.8473031760524         159.8677370692824         149.6300541188756         134.8811443085872         
181                       179.6681436777357         170.0113093807606         160.0117953610259         149.762799594787          135.0131404568291         
182                       178.7681174536914         170.0774631238916         160.1084437639517         149.8659134237453         135.1278852463295         
183                       177.7790727103596         170.04381349627           160.1569885322586         149.939088234307          135.2252397602947         
184                       176.7820809451836         169.9113594889301         160.1570762206808         149.9821034077643         135.3050850687342         
185                       175.782776655563          169.6839071395611         160.1087063853543         149.994828340847          135.3673229075821         
186                       174.782490132192          169.367552806616          160.0122316020122         149.9772244025151         135.4118762474887         
187                       173.7816971156124         168.969945087834          159.8683447999442         149.9293455168717         135.4386897445829         
188                       172.780610046022          168.4995106092602         159.6780549564577         149.8513373517675         135.4477300670076         
189                       171.7793382031242         167.964788781097          159.4426530909713         149.7434351414856         135.4389860926914         
190                       170.7779436643515         167.3739474685014         159.1636711220674         149.6059602189415         135.4124689755822         
191                       169.7764644075483         166.7344860324819         158.8428364437073         149.4393153752194         135.3682120794117         
192                       168.7749250551487         166.0530935319522         158.4820250409305         149.2439791995734         135.3062707799182         
193                       167.7733423404221         165.3356170247434         158.0832156568536         149.0204995794517         135.2267221382945         
194                       166.7717280913338         164.5870981127298         157.6484470304144         148.7694865566859         135.1296644503973         
195                       165.7700909545065         163.8118456539082         157.1797796456252         148.4916047425248         135.0152166779092         
196                       164.7684374390035         163.0135230001968         156.6792628546416         148.1875654912652         134.8835177691504         
197                       163.7667725736258         162.1952366317314         156.1489077223434         147.8581190210236         134.734725878557          
198                       162.7651003349135         161.3596190829702         155.5906655263096         147.5040466523112         134.5690174949511         
199                       161.7634239339957         160.5089029252789         155.0064115460166         147.1261533123752         134.3865864896092         
200                       160.7617460137268         159.6449848606288         154.3979335837837         146.7252604276389         134.1876430957717         
201                       159.7600687871866         158.7694802229676         153.766924561478          146.3021992997758         133.9724128316346         
202                       158.7583941369006         157.8837687784919         153.114978510499          145.8578050345349         133.7411353790203         
203                       157.7567236871636         156.9890329353826         152.4435892969727         145.3929110676098         133.4940634298554         
204                       156.7550588575826         156.0862894896498         151.7541514807265         144.9083443095169         133.2314615123002         
205                       155.7534009032714         155.1764159498771         151.0479627804708         144.4049209121717         132.9536048079124         
206                       154.7517509454081         154.2601723588988         150.3262276976092         143.8834426439063         132.6607779705913         
207                       153.7501099947309         153.3382193967004         149.5900619297075         143.3446938470764         132.3532739572879         
208                       152.7484789697922         152.4111334220774         148.8404972772549         142.7894389430068         132.0313928795945         
209                       151.7468587112751         151.479418997764          148.0784868115111         142.2184204425303         131.6954408843809         
210                       150.7452499933178         150.5435193469044         147.3049101260542         141.6323574164193         131.3457290706486         
211                       149.7436535325427         149.6038251074763         146.5205785402302         141.0319443781809         130.9825724487557         
212                       148.7420699953072         148.6606816840576         145.7262401597453         140.4178505315911         130.6062889471477         
213                       147.7405000035659         147.7143954412233         144.9225847291199         139.7907193365766         130.217198470736          
214                       146.7389441396381         146.7652389379587         144.110248233748          139.1511683492852         129.8156220141052         
215                       145.7374029501094         145.8134553659932         143.2898172269391         138.4997892950942         129.4018808318334         
216                       144.7358769490395         144.8592623253766         142.4618328705626         137.8371483366505         128.9762956673679         
217                       143.7343666206154         143.9028550466328         141.6267946876372         137.1637865026            128.5391860411358         
218                       142.7328724213543         142.9444091493727         140.7851640321573         136.4802202462879         128.0908695978837         
219                       141.7313947819432         141.9840830114457         139.9373672862358         135.7869421072714         127.6316615126317         
220                       140.7299341087806         141.0220198098555         139.0837987977874         135.0844214518972         127.1618739541046         
221                       139.728490785276          140.0583492841876         138.2248235738694         134.3731052723916         126.6818156040573         
222                       138.7270651729501         139.0931892647359         137.3607797457708         133.6534190268584         126.1917912305415         
223                       137.7256576123697         138.1266470004987         136.4919808222411         132.9257675052617         125.6921013128629         
224                       136.7242684239493         137.1588203164587         135.6187177470738         132.1905357088725         125.1830417157514         
225                       135.7228979086388         136.189798624814          134.7412607767524         131.4480897327971         124.6649034100931         
226                       134.7215463485202         135.2196638109121         133.8598611931475         130.6987776430842         124.1379722374625         
227                       133.7202140073281         134.2484910113915         132.9747528653944         129.9429303415426         123.6025287156251         
228                       132.7189011309055         133.2763492993418         132.0861536741596         129.1808624128203         123.0588478821615         
229                       131.7176079476102         132.3033022890482         131.1942668105468         128.4128729495077         122.5071991733736         
230                       130.7163346686766         131.3294086710097         130.2992819609495         127.6392463520598         121.9478463356823         
231                       129.7150814885431         130.354722686352          129.4013763882322         126.8602531012066         121.3810473667933         
232                       128.713848585152          129.3792945484332         128.5007159187463         126.0761505012487         120.8070544840004         
233                       127.7126361202259         128.4031708183338         127.5974558438508         125.2871833932416         120.2261141171042         
234                       126.7114442395259         127.4263947399797         126.6917417438385         124.4935848375744         119.6384669235373         
235                       125.7102730730968         126.4490065398552         125.7837102414417         123.695576765851          119.0443478234254         
236                       124.7091227355            125.4710436955885         124.8734896914354         122.8933706023123         118.4439860524367         
237                       123.7079933260403         124.4925411771163         123.961200812242          122.0871678552976         117.8376052304177         
238                       122.7068849289856         123.5135316636472         123.0469572648913         121.2771606794464         117.2254234439441         
239                       121.7057976137845         122.5340457392236         122.1308661841787         120.4635324094967         116.6076533410589         
240                       120.7047314352819         121.5541120693225         121.2130286664094         119.6464580666539         115.9845022365975         
241                       119.7036864339344         120.5737575606294         120.2935402176981         118.8261048385824         115.3561722266341         
242                       118.7026626360272         119.5930075058511         119.372491166416          118.0026325341329         114.722860310709          
243                       117.7016600538928         118.6118857152087         118.4499670430377         117.176194013945          114.0847585206136         
244                       116.7006786861335         117.6304146360491         117.5260489303336         116.3469355980848         113.4420540546292         
245                       115.6997185178473         116.6486154618456         116.6008137865722         115.5149974518728         112.794929416218          
246                       114.6987795208586         115.6665082317082         115.6743347441527         114.6805139510504         112.1435625562731         
247                       113.6978616539536         114.6841119213946         114.7466813858566         113.8436140274095         111.4881270181218         
248                       112.6969648631217         113.7014445266994         113.8179200007081         113.0044214959843         110.8287920845725         
249                       111.6960890818022         112.7185231400031         112.8881138212482         112.1630553648733         110.1657229263727         
250                       110.6952342311374         111.7353640206734         111.9573232438637         111.319630128721          109.4990807515241         
251                       109.694400220231          110.7519826599378         111.0256060336627         110.4742560468535         108.8290229549704         
252                       108.6935869464143         109.7683938407805         110.0930175152565         109.6270394070219         108.1557032682372         
253                       107.6927942955168         108.7846116933579         109.1596107506852         108.7780827756649         107.4792719086649         
254                       106.6920221421454         107.8006497463761         108.2254367056175         107.927485235566          106.799875727925          
255                       105.6912703499674         106.8165209748289         107.2905444048588         107.0753426117368         106.1176583595641         
256                       104.6905387720019         105.8322378444569         106.3549810781103         106.2217476863219         105.4327603653612         
257                       103.6898272509163         104.8478123532497         105.4187922968472         105.366790403282          104.7453193803252         
258                       102.6891356193282         103.8632560702877         104.4820221031104         104.5105580635753         104.0554702561969         
259                       101.6884637001148         102.8785801721869         103.5447131309421         103.6531355115228         103.363345203351          
260                       100.6878113067259         101.8937954773918         102.606906721141          102.7946053130123         102.6690739310251         
261                       99.68717824350399         100.9089124785367         101.6686430299579         101.9350479261596         101.9727837858271         
262                       98.68656430600814         99.92394137307797         100.7299611323088         101.0745418650227         101.2745998884982         
263                       97.68596928134372         98.93889209238462         99.79089912004035         100.2131638569315         100.5746452689292         
264                       96.68539294849612         97.95377432945875         98.85149419574628         99.35098899397425         99.87304099944504         
265                       95.68483507866912         96.96859756544539         97.91178276259947         98.48809087915556         99.16990632639259         
266                       94.68429543562709         95.9833710950806          96.97180051063656         97.6245417677211          98.46535880007868         
267                       93.68377377604097         94.99810405121643         96.03158249990555         96.76041270412269         97.75951440311985         
268                       92.6832698498375          94.01280542855433         95.091163240865           95.89577365508065         97.05248767727664         
269                       91.68278340055171         93.02748410671025         94.15057677240242         95.03069363918281         96.34439184885541         
270                       90.68231416568187         92.04214887273004         93.20985673782509         94.16524085344658         95.63533895276952         
271                       89.6818618770469          91.05680844316861         92.26903645915935         93.29948279725609         94.92543995535944         
272                       88.68142626114579         90.07147148584221         91.32814901008541         92.4334863940766          94.21480487607788         
273                       87.68100703951858         89.08614664136122         90.38722728782265         91.56731811133839         93.50354290815247         
274                       86.68060392910866         88.100842544548           89.44630408427548         90.70104407887457         92.79176253834223         
275                       85.68021664262602         87.11556784584434         88.50541215674271         89.83473020629131         92.07957166590926         
276                       84.67984488891119         86.13033123281214         87.56458429849165         88.96844229964421         91.36707772092997         
277                       83.67948837329934         85.14514145183246         86.62385340949692         88.1022461777919          90.6543877820729          
278                       82.67914679798442         84.1600073301091          85.68325256764457         87.23620778879611         89.94160869397258         
279                       81.67881986238292         83.17493779808584         84.74281510070608         86.37039332673807         89.22884718432996         
280                       80.67850726349698         82.18994191238987         83.80257465939151         85.50486934932239         88.51620998087164         
281                       79.67820869627614         81.20502887941845         82.86256529179887         84.63970289664333         87.80380392829967         
282                       78.67792385397823         80.22020807969157         81.92282151958634         83.77496161149277         87.09173610536452         
283                       77.67765242852808         79.23548909309949         80.98337841620591         82.91071386159642         86.38011394219261         
284                       76.67739411087476         78.25088172518277         80.044271687552           82.04702886417193         85.66904533799901         
285                       75.67714859134624         77.26639603459088         79.10553775539472         81.18397681321312         84.95863877931393         
286                       74.6769155600018          76.28204236187653         78.16721384398815         80.32162900991577         84.24900345884984         
287                       73.67669470698164         75.29783135979461         77.22933807026641         79.46005799667321         83.54024939513265         
288                       72.67648572285366         74.31377402528946         76.29194953806601         78.59933769508521         82.83248755301715         
289                       71.67628829895709         73.32988173336879         75.35508843684291         77.7395435484399          82.12582996520273         
290                       70.67610212774284         72.34616627308212         74.41879614538517         76.88075266914713         81.42038985486001         
291                       69.67592690311052         71.36263988584075         73.48311534105981         76.02304399162165         80.71628175947362         
292                       68.67576232074198         70.37931530634074         72.54809011517371         75.16649843113667         80.01362165599885         
293                       67.67560807843122         69.39620580637583         71.61376609507539         74.3111990491921          79.31252708742274         
294                       66.67546387641077         68.41332524185766         70.68019057367587         73.45723122596776         78.61311729081041         
295                       65.67532941767472         67.43068810339435         69.74741264712516         72.6046828404594          77.91551332690776         
296                       64.67520440829772         66.44830957081693         68.81548336144471         71.75364445892455         77.21983821135926         
297                       63.67508855775145         65.46620557208669         67.88445586898854         70.90420953229723         76.5262170475866          
298                       62.67498157921727         64.48439284706627         66.95438559568439         70.05647460326296         75.83477716135889         
299                       61.67488318989636         63.50288901669308         66.02533042009532         69.21053952372043         75.14564823706793         
300                       60.67479311131733         62.52171265815853         65.09735086544045         68.36650768339265         74.45896245570292         
301                       59.67471106964153         61.54088338676906         64.17051030582186         67.52448625038745         73.77485463449793         
302                       58.67463679596731         60.56042194524851         63.24487518802687         66.68458642454638         73.09346236820079         
303                       57.67457002663295         59.58035030133743         62.32051527040859         65.84692370445961         72.41492617188619         
304                       56.67451050352            58.600691754653           61.39750388049785         65.01161816906509         71.73938962520496         
305                       55.67445797435731         57.62147105390001         60.4759181931646          64.17879477478817         71.0669995179292          
306                       54.6744121930273          56.6427145256666          59.55583953133196         63.34858366921797         70.39790599661563         
307                       53.67437291987584         55.66445021620469         58.63735369145016         62.52112052235172         69.7322627121696          
308                       52.67433992202699         54.68670804778667         57.72055129616424         61.69654687647356         69.07022696804637         
309                       51.674312973705           53.70951999145117         56.80552817686169         60.87501051576327         68.41195986877818         
310                       50.67429185656553         52.73292025820719         55.89238578906507         60.05666585675442         67.75762646846063         
311                       49.67427636003879         51.75694551106375         54.98123166394367         59.24167436077914         67.10739591877331         
312                       48.67426628168771         50.78163510059835         54.07217989956133         58.43020496954236         66.46144161604458         
313                       47.67426142758474         49.8070313271819          53.16535169585583         57.62243456496406         65.81994134680083         
314                       46.67426161271186         48.83317973344943         52.26087593776386         56.81854845440685         65.18307743116367         
315                       45.67426666138854         47.86012943115951         51.35888983136698         56.01874088236608         64.55103686337668         
316                       44.67427640773393         46.8879334672343          50.45953959844132         55.22321556963548         63.92401144865517         
317                       43.67429069617047         45.91664923453737         49.56298123535132         54.43218628086974         63.3021979354564          
318                       42.67430938197715         44.94633893384917         48.66938134283647         53.64587742133624         62.6857981421676          
